id,trace_id,chunk_id,document_id,document_version_id,document_title,page_number,chunk_type,retrieval_source,retrieval_rank,retrieval_score,selected_for_context,rejected_reason,metadata_json,created_at
fc79fac6-6a9f-44ba-b2c0-97c8821c561b,00668399-195a-490f-8f63-26ab25a58225,7ef1ae35-042e-4f37-9ea5-d5aa95ec7426,f01c1e36-af20-4b53-b384-f3785c303397,,2436 PELAKSANAAN UJIAN CBT SPMB MANDIRI PROGRAM STUDI PROFESI POLTEKKES KEMENKES YOGYAKARTA TAHUN AKADEMIK 20262027 (GEL 2),,text,vector,6,0.74205717,f,,"{""document_id"": ""f01c1e36-af20-4b53-b384-f3785c303397"", ""token_count"": 66, ""chunk_id"": ""7ef1ae35-042e-4f37-9ea5-d5aa95ec7426"", ""section"": """", ""chunk_index"": 2, ""document_title"": ""2436 PELAKSANAAN UJIAN CBT SPMB MANDIRI PROGRAM STUDI PROFESI POLTEKKES KEMENKES YOGYAKARTA TAHUN AKADEMIK 20262027 (GEL 2)"", ""document_type"": ""Brosur SPMB"", ""status"": ""approved"", ""page"": -1, ""content"": ""Ujian CBT Seleksi Penerimaan Mahasiswa Baru (SPMB) Mandiri Program Studi Pendidikan Profesi Poltekkes Kemenkes Yogyakarta Tahun Akademik 20262027 akan dilaksanakan pada Selasa Pahing, 5 Mei 2026, pukul 12.30 s.d 16.00 WIB. Program studi yang termasuk adalah Pendidikan Profesi Ners Program Profesi dan Pendidikan Profesi Bidan Program Profesi. Pengumuman hasil CBT akan dilakukan pada 7 Mei 2026.""}",2026-07-24 14:56:27.396466+00
e24efd12-837d-4267-aba4-193f125c51eb,00668399-195a-490f-8f63-26ab25a58225,,,,"SPMB Prestasi -MEMILIKI_JADWAL-> tan Yogyakarta, dengan NIP 197009131993031001, pada tanggal: 10 Maret 2026",,graph,graph,6,,f,graph_evidence_limit,"{""entity_type"": ""Jadwal"", ""entity_name"": ""tan Yogyakarta, dengan NIP 197009131993031001, pada tanggal: 10 Maret 2026"", ""relation"": ""MEMILIKI_JADWAL"", ""related_to"": ""SPMB Prestasi""}",2026-07-24 14:56:27.396466+00
b9809155-7c8e-42cc-a37c-14b773d22931,00668399-195a-490f-8f63-26ab25a58225,e005712b-e665-46b7-805e-23d31e3bffe4,1e05c30d-3972-42eb-9db4-f3e5d345edc0,,Pedoman SPMB Mandiri Reguler SMA Poltekkes Kemenkes Yogyakarta TA 2026-2027,,text,vector,7,0,f,,"{""chunk_id"": ""e005712b-e665-46b7-805e-23d31e3bffe4"", ""document_id"": ""1e05c30d-3972-42eb-9db4-f3e5d345edc0"", ""document_title"": ""Pedoman SPMB Mandiri Reguler SMA Poltekkes Kemenkes Yogyakarta TA 2026-2027"", ""document_type"": ""Pedoman"", ""page"": -1, ""section"": ""E. Jadwal Pelaksanaan SPMB Mandiri"", ""chunk_index"": 20, ""status"": ""approved"", ""content"": ""SMK Tataboga \u2212 SMK Pariwisata \u2212 SMK Pertanian \u2212 D-III Kebidanan \u2212 Sarjana Terapan Kebidanan SMK Kesehatan \u2212 D-III Rekam Medis dan Informasi Kesehatan (RMIK) \u2212 SMK Kesehatan \u2212 SMK Teknik Informatika \u2212 SMK Teknik Komputer \u2212 SMK Adm.Perkantoran \u2212 D-III Keperawatan \u2212 Sarjana Terapan Keperawatan + Ners \u2212 Sarjana Terapan Keperawatan + Ners Kelas Internasional \u2212 Sarjana Terapan Keperawatan Anestesiologi SMK Kesehatan \u2212 D-III Kesehatan Gigi \u2212 Sarjana Terapan Terapi Gigi \u2212 SMK Kesehatan \u2212 SMK Dental Asisten. \u2212 D-III Sanitasi \u2212 Sarjana Terapan Sanitasi Lingkungan \u2212 SMK Teknik \u2212 SMK Kimia \u2212 SMK Kesehatan \u2212 SM Teknik Industri 2. \nKelas Internasional \nKelas Internasional diselenggarakan oleh program studi di Poltekkes Kemenkes \nYogyakarta yang menyiapkan lulusan untuk diadayagunakan ke luar negeri. \nPenyelenggaraan kelas Intenasional mengacu pada ketentuan yang akan berlaku \ndengan persyaratan: \na. Warga Negara Indonesia dan/atau Warga Negara Asing \nb. Siswa kelas XII SMA/MA/SMK/Program Paket C pada tahun ajaran 2026/2027 atau \nlulusan SMU/SMA/MA/SMK/Program Paket C dengan jurusan yang relevan/sesuai \ndengan pilihan prodi dan ditetapkan \nc. Usia maksimal 25 Tahun pada 1 Juli 2026 \nd. Berbadan sehat jasmani dan rohani, tidak buta warna total/parsial sesuai \nkompetensi prodi \ne. Tidak memiliki riwayat penyakit yang membahayakan praktik kesehatan \nf. Tinggi Badan minimal perempuan 155 cm, laki-laki 160 cm \n \n13 \n \n13 \n \n \n \ng. Lulus seleksi CBT, wawancara, serta tes tambahan TOEFL /ITP/Toefl Prediction \nh. Khusus WNA menyertakan dokumen keimigrasian (Police Record) yang berlaku \ndari negara asal apabila sudah diterima. \n \nC. Mekanisme Pendaftaran \na. Pendaftar memilih peminatan1 (satu) program studi \nb. Pendaftaran dilakukan secara online melalui www.spmb.poltekkesjogja.ac.id \nc. Biaya pendaftaran sebesar Rp 300.000 (tiga ratus ribu rupiah) bagi WNI, dan Rp. \n900.000,- (sembilan ratus ribu rupiah) bagi WNA \n \nD. Kelengkapan Berkas \nBerkas persyaratan pendaftaran yang perlu discan dan diupload ke sistem yaitu: 1. Scan asli Ijazah /SKL/ Surat Keterangan aktif kelas XII Tahun Akademik 2025/2026 2. Scan asli piagam akreditasi sekolah yang masih berlaku / surat keterangan akreditasi 3. Scan surat pernyataan mentaati peraturan selama mengikuti pendidikan di Poltekkes \nKemenkes Yogyakarta (cek dari sistem) 4. File foto terbaru ukuran 4x6 cm berwarna dengan latar belakang putih 5. Scan Asli KTP/Kartu Keluarga \nScan berkas persyaratan pendaftaran tersebut diupload ke sistem pendaftaran \nhttp://spmb.poltekkesjogja.ac.id \n \nE. Jadwal Pelaksanaan SPMB Mandiri \nNo \n Kegiatan \nWaktu \n1 \nPendaftaran \n28 April 2026 s/d 10 Juni 2026 \n2 \nMelengkapi berkas \n10 Juni 2026 \n3 \nVerifikasi Berkas \n5 Mei s/d 12 Juni 2026 \n4 \nPelaksanaan CBT * \n17 s/d 19 Juni 2025 \n5 \nPengumuman Hasil Seleksi CBT \n23 Juni 2026 \n6 \nTes Toefl (Kelas Internasional) * \n24 Juni 2026 \n7 \n Pelaksanaan Uji Kesehatan * \n24 s/d 26 Juni 2026 \n8 \n Unggah uji kesehatan terakhir \n27 Juni 2026 \n9 \nPengumuman kelulusan akhir \n30 Juni 2026 \n10 \nRegistrasi dan Pemberkasan Mahasiswa baru \n1 \u2013 4 Juli 2026 \n11 \nPKKMB \n 27-31 Juli 2026 \n12 \nPelaksanaan Perkuliahan \n 3 Agustus 2026 \n * Jadwal tentative \n \n \n \n14 \n \n14 \n \n \n \nF. Pelaksanaan CBT SPMB Mandiri 1. \nAdministrasi \nPemeriksaan dokumen (Kartu Peserta Ujian, KTP/SIM/Identitas lain yang terdapat \nfoto) dilakukan pada saat ujian CBT. Apabila ditemukan ketidaksesuaian maka \ndinyatakan gugur dan tidak dapat mengikuti ujian CBT.""}",2026-07-24 14:56:27.396466+00
df237ea6-334a-4b2b-aba3-ba4523f5959b,00668399-195a-490f-8f63-26ab25a58225,,,,"SPMB Prestasi -MEMILIKI_JADWAL-> pembayaran (UKT, seragam, dan asrama) paling lambat tanggal: 15 Maret 2026",,graph,graph,7,,f,graph_evidence_limit,"{""entity_type"": ""Jadwal"", ""entity_name"": ""pembayaran (UKT, seragam, dan asrama) paling lambat tanggal: 15 Maret 2026"", ""relation"": ""MEMILIKI_JADWAL"", ""related_to"": ""SPMB Prestasi""}",2026-07-24 14:56:27.396466+00
91916388-9172-428b-96c5-016920cb435e,00668399-195a-490f-8f63-26ab25a58225,,,,"SPMB Prestasi -MEMILIKI_JADWAL-> ukti bayar (UKT, seragam, dan asrama) paling lambat tanggal: 15 Maret 2026",,graph,graph,8,,f,graph_evidence_limit,"{""entity_type"": ""Jadwal"", ""entity_name"": ""ukti bayar (UKT, seragam, dan asrama) paling lambat tanggal: 15 Maret 2026"", ""relation"": ""MEMILIKI_JADWAL"", ""related_to"": ""SPMB Prestasi""}",2026-07-24 14:56:27.396466+00
ad0778d4-5d9e-4a60-a917-f3a8e79cb970,00668399-195a-490f-8f63-26ab25a58225,d76dacb1-2047-44b3-9c20-9c80ec3990b4,04a2aa5a-6c70-4a2e-91df-86e39b804409,,Pedoman SPMB Mandiri Profesi 2026,,text,vector,8,0,f,,"{""chunk_id"": ""d76dacb1-2047-44b3-9c20-9c80ec3990b4"", ""document_id"": ""04a2aa5a-6c70-4a2e-91df-86e39b804409"", ""document_title"": ""Pedoman SPMB Mandiri Profesi 2026"", ""document_type"": ""Pedoman"", ""page"": -1, ""section"": """", ""chunk_index"": 5, ""status"": ""approved"", ""content"": ""https://pddikti.kemdiktisaintek.go.id/ atau menyerahkan Surat Klarifikasi Lulusan dari Perguruan Tinggi Asal f) Apabila perguruan tinggi asal sudah berubah nama/sudah tidak ada/tutup dapat meminta surat keterangan dari LLDIKTI setempat -12- C. Mekanisme Pendaftaran 1. Pendaftar hanya memilih peminatan untuk satu program studi berdasarkan dasar pendidikan in-line. 2. Pendaftaran dilakukan secara online (sesuai jadwal terlampir) melalui http://spmb.poltekkesjogja.ac.id 3. Biaya pendaftaran sebesar Rp. 500.000,- (lima ratus ribu rupiah). D. Kelengkapan Dokumen Pendaftaran Berkas persyaratan pendaftaran tersebut diunggah melalui www.spmb.poltekkesjogja.ac.id 1. Scan asli Ijazah dan transkrip nilai 2. Scan Piagam akreditasi program studi 3. Surat Klarifikasi Lulusan dari Perguruan Tinggi Asal (lampiran 1), atau screen shoot riwayat kuliah D-IV / Sarjana Terapan dari laman https://pddikti.kemdiktisaintek.go.id/ 4. scan surat pernyataan sanggup menanggung biaya pendidikan dan mentaati peraturan pendidikan (lampiran 2). 5. Scan surat keterangan persetujuan mengikuti pendidikan dari pimpinan unit kerja bagi yang sudah bekerja (lampiran 3) 6. Scan surat keterangan persetujuan mengikuti pendidikan dari suami/istri bagi yang sudah menikah (lampiran 4) 7. Scan surat bersedia untuk tidak hamil selama mengikuti pendidikan khusus pendaftar perempuan (lampiran 5) 8. Scan surat keterangan tugas belajar bagi peserta tugas belajar. 9. Bagi yang memiliki dapat menyampaikan Piagam pelatihan dan/atau pendidikan lain in- service yang dilegalisir pimpinan institusi pada tingkat kabupaten, propinsi, nasional, atau internasional jika memiliki. 10. File foto berwarna terbaru ukuran 4x6 cm dengan latar belakang putih 11. KTP/Kartu Keluarga E. Jadwal Pelaksanaan Jalur Mandiri Pendidikan Profesi (Non RPL) No Kegiatan Program Reguler Gelombang 1 Gelombang 2 1. Pendaftaran 9 Februari 2026 s/d 15 Maret 2026 30 Maret 2026 s/d 30 April 2026 2. Melengkapi Berkas 9 Februari 2026 s/d 15 Maret 2026 30 Maret 2026 s/d 30 April 2026 3. Verifikasi Berkas 10 Februari 2025 s/d 27 Maret 2026 1 s/d 30 April 2026 4. Ujian CBT 31 Maret 2026, pukul 13.00 WIB 5 Mei 2026, pukul 13.00 WIB 5. Pengumuman hasil CBT 2 April 2026 7 Mei 2026 -13- No Kegiatan Program Reguler Gelombang 1 Gelombang 2 6. Uji Kesehatan + Psikotest 4 s/d 8 April 2026 8 s/d 11 Mei 2026 7. Unggah Ujikes terakhir 4 s/d 8 April 2026 8 s/d 11 Mei 2026 8. Pengumuman Hasil Uji Kesehatan 11 April 2026 13 Mei 2026 9. Daftar Ulang 13 s/d 16 April 2026 14 s/d 19 Mei 2026 10. Bridging 5 Mei 2025 5 Mei 2025 11. PKKMB 27 \u2013 31 Juli 2026 27 \u2013 31 Juli 2026 12. Perkuliahan 3 Agustus 2026 3 Agustus 2026 F. Pelaksanaan Ujian CBT Ujian CBT SPMB Mandiri Poltekkes Kemenkes Yogyakarta Tahun Akademik 2026/2027 dilaksanakan secara online dengan materi keprofesian dan ketentuan selanjutnya akan diinfokan melalui email dan website (https://www.poltekkesjogja.ac.id/) G. Penentuan Kelulusan Ketentuan kelulusan Seleksi SPMB Mandiri: Tahap I : Kelulusan berdasarkan pada kelengkapan data, berkas, dan dokumen Tahap II :""}",2026-07-24 14:56:27.396466+00
39804bca-3178-439e-a4dd-81d582894224,00668399-195a-490f-8f63-26ab25a58225,0ac432d2-8a35-417f-938c-7449bf16979a,04a2aa5a-6c70-4a2e-91df-86e39b804409,,Pedoman SPMB Mandiri Profesi 2026,,text,vector,9,0,f,,"{""chunk_id"": ""0ac432d2-8a35-417f-938c-7449bf16979a"", ""document_id"": ""04a2aa5a-6c70-4a2e-91df-86e39b804409"", ""document_title"": ""Pedoman SPMB Mandiri Profesi 2026"", ""document_type"": ""Pedoman"", ""page"": -1, ""section"": ""I. Pengumuman Calon Mahasiswa Baru yang Diterima"", ""chunk_index"": 18, ""status"": ""approved"", ""content"": ""(lampiran 3) 6. Scan surat keterangan persetujuan mengikuti pendidikan dari suami/istri bagi yang sudah menikah (lampiran 4) 7. Scan surat bersedia untuk tidak hamil selama mengikuti pendidikan khusus pendaftar perempuan (lampiran 5) 8. Scan surat keterangan tugas belajar bagi peserta tugas belajar. 9. Bagi yang memiliki dapat menyampaikan Piagam pelatihan dan/atau pendidikan lain in- service yang dilegalisir pimpinan institusi pada tingkat kabupaten, propinsi, nasional, atau internasional jika memiliki. 10. File foto berwarna terbaru ukuran 4x6 cm dengan latar belakang putih 11. KTP/Kartu Keluarga E. Jadwal Pelaksanaan Jalur Mandiri Pendidikan Profesi (Non RPL) No Kegiatan Program Reguler Gelombang 1 Gelombang 2 1. \nPendaftaran \n9 Februari 2026 s/d 15 Maret 2026 \n30 Maret 2026 s/d 30 April 2026 2. \nMelengkapi Berkas \n9 Februari 2026 s/d 15 Maret 2026 \n30 Maret 2026 s/d 30 April 2026 3. \nVerifikasi Berkas \n10 Februari 2025 s/d 27 Maret 2026 \n1 s/d 30 April 2026 4. \nUjian CBT \n31 Maret 2026, pukul 13.00 WIB \n5 Mei 2026, pukul 13.00 WIB 5. \nPengumuman hasil CBT \n2 April 2026 \n7 Mei 2026 \n \n-13- \n \n \nNo \nKegiatan \nProgram Reguler \n \n \nGelombang 1 \nGelombang 2 6. \nUji Kesehatan + \nPsikotest \n4 s/d 8 April 2026 \n8 s/d 11 Mei 2026 7. \nUnggah Ujikes terakhir \n4 s/d 8 April 2026 \n8 s/d 11 Mei 2026 8. \nPengumuman Hasil Uji \nKesehatan \n11 April 2026 \n13 Mei 2026 9. \nDaftar Ulang \n13 s/d 16 April 2026 \n14 s/d 19 Mei 2026 10. \nBridging \n5 Mei 2025 \n5 Mei 2025 11. \nPKKMB \n27 \u2013 31 Juli 2026 \n27 \u2013 31 Juli 2026 12. \nPerkuliahan \n3 Agustus 2026 \n3 Agustus 2026 \n \nF. Pelaksanaan Ujian CBT \nUjian CBT SPMB Mandiri Poltekkes Kemenkes Yogyakarta Tahun Akademik 2026/2027 \ndilaksanakan secara online dengan materi keprofesian dan ketentuan selanjutnya akan \ndiinfokan melalui email dan website (https://www.poltekkesjogja.ac.id/) \n \nG. Penentuan Kelulusan \nKetentuan kelulusan Seleksi SPMB Mandiri: \nTahap I \n: \nKelulusan berdasarkan pada kelengkapan data, berkas, dan dokumen \nTahap II \n: \nKelulusan berdasarkan hasil ujian CBT berdasarkan urutan ranking nilai \nyang diperoleh pada nilai sesuai kompetensi profesi dan Jenjangnya \nTahap III \n \n \n \n \n: \nKelulusan berdasarkan pada tes kesehatan yang dilakukan oleh tim yang \nditunjuk Poltekkes Kemenkes Yogyakarta yang meliputi sehat fisik, tidak \nmenggunakan narkoba, dan tidak hamil bagi perempuan (biaya uji \nkesehatan Rp 600.000,-) \n \nH. Penetapan Kelulusan 1. Penetapan kelulusan dinyatakan setelah peserta lulus semua tahap 2. Penetapan calon mahasiswa baru Poltekkes yang diterima tersebut dibuat dalam berita \nacara yang ditandatangani oleh Ketua Panitia Poltekkes dan diketahui oleh Direktur. 3. Dalam penetapan ditentukan peserta lulus utama dan peserta lulus Cadangan \n \n \n \n-14- \n \n \nI. Pengumuman Calon Mahasiswa Baru yang Diterima \nCalon mahasiswa baru yang diterima (utama dan cadangan) diumumkan oleh Ketua Panitia \nPoltekkes Kemenkes Yogyakarta diketahui Direktur Poltekkes Kemenkes Yogyakarta. \n \nJ. Pendaftaran Ulang bagi Calon Mahasiswa Baru yang Diterima""}",2026-07-24 14:56:27.396466+00
f0822489-f29f-49bf-a46e-bc1b690ff8bb,00668399-195a-490f-8f63-26ab25a58225,,,,SPMB Prestasi -MEMILIKI_JADWAL-> dengan pengisian link pendaftaran asrama paling lambat 11: 14 Maret 2026,,graph,graph,9,,f,graph_evidence_limit,"{""entity_type"": ""Jadwal"", ""entity_name"": ""dengan pengisian link pendaftaran asrama paling lambat 11: 14 Maret 2026"", ""relation"": ""MEMILIKI_JADWAL"", ""related_to"": ""SPMB Prestasi""}",2026-07-24 14:56:27.396466+00
ba9579c5-3ead-4445-ab3b-a80a6b736091,00668399-195a-490f-8f63-26ab25a58225,,,,"SPMB Prestasi -MEMILIKI_JADWAL-> empat kampus berbeda, jadwal kegiatan PKKMB pada tanggal 27: 31 Juli 2026",,graph,graph,10,,f,graph_evidence_limit,"{""entity_type"": ""Jadwal"", ""entity_name"": ""empat kampus berbeda, jadwal kegiatan PKKMB pada tanggal 27: 31 Juli 2026"", ""relation"": ""MEMILIKI_JADWAL"", ""related_to"": ""SPMB Prestasi""}",2026-07-24 14:56:27.396466+00
224fb1ad-6976-41e2-82b3-f3e0a15e7053,00668399-195a-490f-8f63-26ab25a58225,57dce1d7-0070-4e1a-b1bb-cf34ac8705de,a24235d6-b31f-4112-a8f5-bde31a3b5ccc,,PEDOMAN SPMB JALUR MANDIRI STR RPL 2026,,text,vector,10,0,f,,"{""chunk_id"": ""57dce1d7-0070-4e1a-b1bb-cf34ac8705de"", ""document_id"": ""a24235d6-b31f-4112-a8f5-bde31a3b5ccc"", ""document_title"": ""PEDOMAN SPMB JALUR MANDIRI STR RPL 2026"", ""document_type"": ""Pedoman"", ""page"": -1, ""section"": ""J. Pengumuman Calon Mahasiswa Baru yang Diterima"", ""chunk_index"": 27, ""status"": ""approved"", ""content"": ""jumlah sks sesuai dengan kurikulum dan capaian pembelajaran program studi. Masa studi mahasiswa jalur RPL minimal 2 semester -18- F. Jadwal Pelaksanaan Jalur Mandiri Program RPL No Kegiatan Waktu 1. Sosialisasi Pendaftaran RPL oleh masing-masing Prodi 2 s.d 25 Februari 2026 2. Pendaftaran dan melengkapi berkas Melalui https://spmb.poltekkesjogja.ac.id/ 2 s.d 25 Februari 2026 3. Verifikasi Berkas 5 s.d. 26 Februari 2025 4. Input Dokumen Portofolio pada link: https://s.kemkes.go.id/portofolioRPL2026 9 Februari 2026 s.d. 27 Maret 2026 5. Ujian CBT 5 Maret 2026 Pukul 13.00 WIB 6. Pengumuman hasil Ujian CBT 7 Maret 2026 7. Konversi/Asesment 30 Maret 2026 s.d.24 April 2026 8. \nPengumuman Hasil Konversi \n28 April 2026 9. \nMasa Sanggah \n29 April 2026 s.d. 1 Mei 2026 10. Pengumuman Portofolio \n8 Mei 2026 11. Uji Kesehatan + Psikotest \n9 s.d. 13 Mei 2026 12. Unggah Ujikes terakhir \n13 Mei 2026 13. Pengumuman Akhir \n19 Mei 2026 14. Daftar Ulang \n20 s.d. 22 Mei 2026 15. PKKMB \n27 s.d. 31 Juli 2026 16. Perkuliahan \n3 Agustus 2026 \n \nG. Pelaksanaan Ujian CBT \nUjian CBT SPMB Poltekkes Kemenkes Yogyakarta Tahun Akademik 2026/2027 Jalur \nMandiri dilaksanakan secara online sesuai dengan jadwal, dengan materi keprofesian dan \nketentuan \nselanjutnya \nakan \ndiinfokan \nmelalui \nemail \ndan \nwebsite \n(https://www.poltekkesjogja.ac.id/) \n \nH. Penentuan Kelulusan \nKetentuan kelulusan Seleksi SPMB Jalur Mandiri: \nTahap I \n: \nKelulusan berdasarkan pada kelengkapan data, berkas, dan dokumen \nTahap II \n: \nKelulusan berdasarkan hasil ujian CBT berdasarkan urutan ranking nilai \nyang diperoleh pada nilai sesuai kompetensi profesi dan jenjangnya \nTahap III \n: \nKelulusan berdasarkan hasil konversi nilai dan assessment berdasarkan \nkriteria peniliaian \nTahap IV \n \n \n \n: \nKelulusan berdasarkan pada tes kesehatan yang dilakukan oleh tim yang \nditunjuk Poltekkes Kemenkes Yogyakarta yang meliputi sehat fisik, \npsikologi, tidak menggunakan narkoba, dan tidak hamil bagi perempuan \n(biaya uji kesehatan Rp 600.000,-) \n \n \n-19- \n \nI. Penetapan Kelulusan 1. Penetapan kelulusan dinyatakan setelah peserta lulus semua tahap 2. Penetapan calon mahasiswa baru Poltekkes yang diterima tersebut dibuat dalam \npengumuman yang ditandatangani oleh Ketua Panitia Poltekkes dan diketahui oleh \nDirektur. 3. Penetapan Direktur berupa hasil penyetaraan yang menjadi dasar pembebasan \nmatakuliah (SK Transfer kredit/konversi nilai) 4. Dalam penetapan ditentukan peserta lulus utama dan peserta lulus cadangan \n \nJ. Pengumuman Calon Mahasiswa Baru yang Diterima \nCalon mahasiswa baru yang diterima (utama dan cadangan) diumumkan oleh Ketua Panitia \nPoltekkes Kemenkes Yogyakarta diketahui Direktur Poltekkes Kemenkes Yogyakarta. \n \nK. Pendaftaran Ulang bagi Calon Mahasiswa Baru yang Diterima 1. Bagi peserta yang telah dinyatakan sebagai calon mahasiswa baru (lulus utama) wajib \nmelakukan registrasi dengan membayar biaya daftar ulang sesuai program studinya dan \nmelengkapi berkas mahasiswa baru melalui http://spmb.poltekkesjogja.ac.id yang \nmeliputi: \na. Mengisi Biodata Mahasiswa Baru \nb. Scan Ijazah dan transkrip nilai \nc. Scan KTP \nd. Scan Kartu Keluarga \ne. File Foto berwarna 4x6 cm latar belakang warna putih \nf. Scan Bukti Pembayaran Daftar Ulang \ng. Scan JKN (Jaminan Kesehatan Nasional) \nh. Scan Surat pernyataan sebagai calon mahasiswa baru Poltekkes Kemenkes \nYogyakarta \ni. \nSK Tugas Belajar (bagi mahasiswa peserta tugas belajar)""}",2026-07-24 14:56:27.396466+00
41ac852a-f0db-4e77-a9a7-a9ecc70e2c46,00668399-195a-490f-8f63-26ab25a58225,,,,Sarjana Terapan Keperawatan Anestesiologi -TERSEDIA_PADA-> SPMB Prestasi -MEMILIKI_JADWAL-> Uji Psikotest dan Uji Kesehatan dilaksanakan pada 6 dan: 7 Maret 2026,,graph,graph,11,,f,graph_evidence_limit,"{""entity_type"": ""Jadwal"", ""entity_name"": ""Uji Psikotest dan Uji Kesehatan dilaksanakan pada 6 dan: 7 Maret 2026"", ""relation"": ""MEMILIKI_JADWAL"", ""related_to"": ""SPMB Prestasi"", ""program_studi"": ""Sarjana Terapan Keperawatan Anestesiologi""}",2026-07-24 14:56:27.396466+00
ddfb8f9f-ed48-478b-9437-7e44f349d13a,00668399-195a-490f-8f63-26ab25a58225,,,,Sarjana Terapan Keperawatan Anestesiologi -TERSEDIA_PADA-> SPMB Prestasi -MEMILIKI_JADWAL-> Kes pada: 10 Maret 2026,,graph,graph,12,,f,graph_evidence_limit,"{""entity_type"": ""Jadwal"", ""entity_name"": ""Kes pada: 10 Maret 2026"", ""relation"": ""MEMILIKI_JADWAL"", ""related_to"": ""SPMB Prestasi"", ""program_studi"": ""Sarjana Terapan Keperawatan Anestesiologi""}",2026-07-24 14:56:27.396466+00
e3fc64de-8fb4-4be8-9c71-c33ceb4ac7c3,00668399-195a-490f-8f63-26ab25a58225,,,,"Sarjana Terapan Keperawatan Anestesiologi -TERSEDIA_PADA-> SPMB Prestasi -MEMILIKI_JADWAL-> Pembayaran (UKT, Seragam, dan Asrama) dilakukan pada 11: 14 Maret 2026",,graph,graph,13,,f,graph_evidence_limit,"{""entity_type"": ""Jadwal"", ""entity_name"": ""Pembayaran (UKT, Seragam, dan Asrama) dilakukan pada 11: 14 Maret 2026"", ""relation"": ""MEMILIKI_JADWAL"", ""related_to"": ""SPMB Prestasi"", ""program_studi"": ""Sarjana Terapan Keperawatan Anestesiologi""}",2026-07-24 14:56:27.396466+00
fb341991-7f7c-411f-bf00-d00d04cad2c0,00668399-195a-490f-8f63-26ab25a58225,,,,Sarjana Terapan Keperawatan Anestesiologi -TERSEDIA_PADA-> SPMB Prestasi -MEMILIKI_JADWAL-> men ini ditandatangani secara elektronik di Yogyakarta pada: 10 Maret 2026,,graph,graph,14,,f,graph_evidence_limit,"{""entity_type"": ""Jadwal"", ""entity_name"": ""men ini ditandatangani secara elektronik di Yogyakarta pada: 10 Maret 2026"", ""relation"": ""MEMILIKI_JADWAL"", ""related_to"": ""SPMB Prestasi"", ""program_studi"": ""Sarjana Terapan Keperawatan Anestesiologi""}",2026-07-24 14:56:27.396466+00
ffb11afb-2858-4d94-82f6-8ea25f349d2f,00668399-195a-490f-8f63-26ab25a58225,,,,"Sarjana Terapan Keperawatan Anestesiologi -TERSEDIA_PADA-> SPMB Prestasi -MEMILIKI_JADWAL-> ggal 27-31 Juli 2026, perkuliahan yang dimulai pada tanggal: 3 Agustus 2026",,graph,graph,15,,f,graph_evidence_limit,"{""entity_type"": ""Jadwal"", ""entity_name"": ""ggal 27-31 Juli 2026, perkuliahan yang dimulai pada tanggal: 3 Agustus 2026"", ""relation"": ""MEMILIKI_JADWAL"", ""related_to"": ""SPMB Prestasi"", ""program_studi"": ""Sarjana Terapan Keperawatan Anestesiologi""}",2026-07-24 14:56:27.396466+00
8e14c186-e4e9-4603-b6c8-5c1156009f23,00668399-195a-490f-8f63-26ab25a58225,,,,"Sarjana Terapan Keperawatan Anestesiologi -TERSEDIA_PADA-> SPMB Prestasi -MEMILIKI_JADWAL-> tan Yogyakarta, dengan NIP 197009131993031001, pada tanggal: 10 Maret 2026",,graph,graph,16,,f,graph_evidence_limit,"{""entity_type"": ""Jadwal"", ""entity_name"": ""tan Yogyakarta, dengan NIP 197009131993031001, pada tanggal: 10 Maret 2026"", ""relation"": ""MEMILIKI_JADWAL"", ""related_to"": ""SPMB Prestasi"", ""program_studi"": ""Sarjana Terapan Keperawatan Anestesiologi""}",2026-07-24 14:56:27.396466+00
501ea5e4-564c-4381-a8a9-21efd52875b5,00668399-195a-490f-8f63-26ab25a58225,,,,"Sarjana Terapan Keperawatan Anestesiologi -TERSEDIA_PADA-> SPMB Prestasi -MEMILIKI_JADWAL-> pembayaran (UKT, seragam, dan asrama) paling lambat tanggal: 15 Maret 2026",,graph,graph,17,,f,graph_evidence_limit,"{""entity_type"": ""Jadwal"", ""entity_name"": ""pembayaran (UKT, seragam, dan asrama) paling lambat tanggal: 15 Maret 2026"", ""relation"": ""MEMILIKI_JADWAL"", ""related_to"": ""SPMB Prestasi"", ""program_studi"": ""Sarjana Terapan Keperawatan Anestesiologi""}",2026-07-24 14:56:27.396466+00
3a5f190b-9c31-4eda-a95d-48df940a200f,00668399-195a-490f-8f63-26ab25a58225,,,,"Sarjana Terapan Keperawatan Anestesiologi -TERSEDIA_PADA-> SPMB Prestasi -MEMILIKI_JADWAL-> ukti bayar (UKT, seragam, dan asrama) paling lambat tanggal: 15 Maret 2026",,graph,graph,18,,f,graph_evidence_limit,"{""entity_type"": ""Jadwal"", ""entity_name"": ""ukti bayar (UKT, seragam, dan asrama) paling lambat tanggal: 15 Maret 2026"", ""relation"": ""MEMILIKI_JADWAL"", ""related_to"": ""SPMB Prestasi"", ""program_studi"": ""Sarjana Terapan Keperawatan Anestesiologi""}",2026-07-24 14:56:27.396466+00
