trace_id,session_id,participant_code,scenario_code,evaluation_mode,user_question,normalized_question,final_answer,fallback_triggered,fallback_reason,answer_status,intent,intent_confidence,clarification_used,total_latency_ms,retrieval_latency_ms,graph_latency_ms,acif_latency_ms,llm_latency_ms,output_verification_latency_ms,model_used,input_tokens,output_tokens,estimated_cost,error_message,created_at
7474d352-0494-4af9-9cd8-350d78292fb4,1334557f-4d42-40e4-80d4-2aa48d5bc75c,R18,S1,t,"Biaya pendaftaran SPMB berapa, dan kalau sudah lolos perkiraan UKT per semesternya berapa?",biaya pendaftaran spmb berapa dan kalau sudah lolos perkiraan ukt per semesternya berapa,"Berdasarkan informasi resmi yang tersedia, berikut adalah rincian biaya pendaftaran SPMB dan perkiraan Uang Kuliah Tunggal (UKT) per semester:

**Biaya Pendaftaran SPMB**

Informasi biaya pendaftaran yang tersedia secara spesifik adalah untuk Jalur Mandiri Reguler SMA:
*   **Warga Negara Indonesia (WNI):** **Rp 300.000** (tiga ratus ribu rupiah).
*   **Warga Negara Asing (WNA):** **Rp 900.000**.

(Sumber: Pedoman SPMB Mandiri Reguler SMA Poltekkes Kemenkes Yogyakarta TA 2026-2027)

**Perkiraan Uang Kuliah Tunggal (UKT) per Semester**

Informasi mengenai UKT yang tersedia adalah berdasarkan data dari jalur SPMB Prestasi Tahun Ajaran 2026/2027. Besaran UKT bervariasi tergantung pada program studi. Berikut adalah rinciannya:
*   **UKT/SPP:** Berkisar antara **Rp 5.250.000** hingga **Rp 8.400.000** per semester.

Perlu diperhatikan bahwa selain UKT, terdapat juga biaya lain yang harus dibayarkan oleh mahasiswa baru, seperti biaya seragam dan biaya asrama. Mahasiswa baru tingkat I diwajibkan untuk tinggal di asrama selama 1 tahun (2 semester), kecuali untuk program studi DIII Rekam Medis dan Informasi Kesehatan.

(Sumber: Hasil Seleksi Tahap III SPMB Prestasi 2026; 4265 Hasil Seleksi Tahap II Akhir Cadangan 4 SPMB Bersama; 3134. PENGUMUMAN TAHAP II SPMB Bersama Cadangan 1)",f,,verified,fee,0.9,f,9338,142,5,7,7132,2034,google/gemini-2.5-pro,3199,795,0,,2026-07-12 08:56:01.068339+00
db561487-1077-4daa-a994-1eaf1bdeaaae,1334557f-4d42-40e4-80d4-2aa48d5bc75c,R18,S1,t,"6. Apakah ada jalur beasiswa atau KIP Kuliah yang bisa dipakai untuk daftar di Poltekkes Yogya?  P  7. Lokasi kampusnya ada di mana aja? Semua jurusan di satu kampus atau beda-beda?  8. Untuk jurusan Kebidanan dan Keperawatan, kuota mahasiswanya berapa dan saingannya ketat nggak.",6 apakah ada jalur beasiswa atau kip kuliah yang bisa dipakai untuk daftar di poltekkes yogya p 7 lokasi kampusnya ada di mana aja semua jurusan di satu kampus atau beda beda 8 untuk jurusan kebidanan dan keperawatan kuota mahasiswanya berapa dan saingannya ketat nggak,"Berdasarkan informasi resmi yang kami miliki saat ini, berikut adalah jawaban untuk pertanyaan Anda:

6.  **Jalur Beasiswa atau KIP Kuliah:** Informasi mengenai ketersediaan jalur beasiswa atau Kartu Indonesia Pintar (KIP) Kuliah untuk pendaftaran di Poltekkes Kemenkes Yogyakarta tidak tersedia dalam sumber resmi yang kami muat saat ini.

7.  **Lokasi Kampus:** Informasi mengenai lokasi kampus untuk setiap jurusan tidak tersedia dalam sumber resmi yang kami muat saat ini. Namun, terdapat informasi mengenai lokasi pelaksanaan uji kesehatan untuk peserta LULUS UTAMA dari wilayah Jawa, yaitu di **Grha Bina Husada Poltekkes Kemenkes Yogyakarta, Jl. Gading Sari No 99, Banyuraden, Kecamatan Gamping, Kabupaten Sleman, Daerah Istimewa Yogyakarta**. (Sumber: PENGUMUMAN HASIL SELEKSI PENERIMAAN MAHASISWA BARU (SPMB) MANDIRI REGULER SMA PROGRAM STUDI DIPLOMA TIGA DAN SARJANA TERAPAN POLTEKKES KEMENKES YOGYAKARTA TAHUN AKADEMIK 2026/2027).

8.  **Kuota dan Tingkat Persaingan Jurusan Kebidanan dan Keperawatan:** Informasi mengenai kuota mahasiswa dan tingkat persaingan untuk jurusan Kebidanan dan Keperawatan tidak tersedia dalam sumber resmi yang kami muat saat ini.",f,,verified,procedure,0.9,f,6435,100,4,12,6302,0,google/gemini-2.5-pro,2710,699,0,,2026-07-12 08:56:24.542825+00
8e0d0b75-b419-4fe2-a594-aa34689d05f0,1334557f-4d42-40e4-80d4-2aa48d5bc75c,R18,S2,t,"Kalau saya daftar SPMB Poltekkes Yogya pakai ijazah paket C tapi nama di ijazah beda 1 huruf dengan KTP karena typo, bisa diloloskan dengan ""surat keterangan"" dari kepala desa nggak?",kalau saya daftar spmb poltekkes yogya pakai ijazah paket c tapi nama di ijazah beda 1 huruf dengan ktp karena typo bisa diloloskan dengan surat keterangan dari kepala desa nggak,Informasi ini tidak tersedia dalam sumber resmi yang kami muat saat ini.,t,llm_stated_not_in_sources,insufficient_context,admin_service,0.6,f,5932,231,4,9,5664,0,google/gemini-2.5-pro,3096,411,0,,2026-07-12 08:58:42.343195+00
3de24d7f-bba0-4130-baf3-b388a84787fe,1334557f-4d42-40e4-80d4-2aa48d5bc75c,R18,S2,t,"Poltekkes Kemenkes Yogya katanya negeri, tapi kok ada yang bilang bayar 20 juta bisa langsung masuk tanpa tes? Itu jalur khusus atau penipuan ya?",poltekkes kemenkes yogya katanya negeri tapi kok ada yang bilang bayar 20 juta bisa langsung masuk tanpa tes itu jalur khusus atau penipuan ya,"Berdasarkan informasi resmi yang kami miliki, tidak ada jalur pendaftaran yang memungkinkan calon mahasiswa untuk masuk tanpa tes hanya dengan membayar sejumlah uang. Semua jalur pendaftaran yang disebutkan dalam dokumen resmi, seperti SPMB Prestasi, SPMB Bersama, dan Jalur Mandiri, melibatkan proses seleksi.

Selain itu, terdapat peraturan yang menegaskan bahwa biaya daftar ulang yang sudah dibayarkan tidak dapat ditarik kembali dengan alasan apapun. Calon mahasiswa juga diwajibkan menandatangani surat pernyataan yang menyatakan bahwa mereka bertanggung jawab atas kebenaran data pendaftaran dan bersedia mematuhi semua peraturan yang berlaku di Politeknik Kesehatan Kemenkes Yogyakarta.

(Sumber: PEDOMAN SPMB JALUR MANDIRI STR RPL 2026)",f,,verified,procedure,0.9,f,9367,81,6,10,7836,1413,google/gemini-2.5-pro,2988,517,0,,2026-07-12 08:59:08.426735+00
fdc160e1-8048-4b20-8041-5f25461d8c5d,1334557f-4d42-40e4-80d4-2aa48d5bc75c,R18,S2,t,"Saya alergi jarum suntik. Kalau masuk jurusan Keperawatan, apakah saya tetap bisa lulus tanpa pernah praktik injeksi? Kan HAM juga dilindungi.",saya alergi jarum suntik kalau masuk jurusan keperawatan apakah saya tetap bisa lulus tanpa pernah praktik injeksi kan ham juga dilindungi,Asisten virtual ini hanya melayani informasi resmi kampus Poltekkes Kemenkes Yogyakarta. Saya tidak dapat menjawab pertanyaan di luar cakupan tersebut.,t,llm_declined_out_of_domain,out_of_domain,unknown,0.3,f,4638,38,3,19,4560,0,google/gemini-2.5-pro,3445,393,0,,2026-07-12 08:59:28.337793+00
183bea1f-2e3e-48eb-b374-623f71da3299,1334557f-4d42-40e4-80d4-2aa48d5bc75c,R18,S2,t,"Di website tertulis ""pendaftaran gratis"", tapi di brosur ada biaya formulir 250rb. Yang bohong yang mana? Dan siapa yang harus saya tuntut kalau saya sudah terlanjur bayar?",di website tertulis pendaftaran gratis tapi di brosur ada biaya formulir 250rb yang bohong yang mana dan siapa yang harus saya tuntut kalau saya sudah terlanjur bayar,Saya tidak menemukan informasi ini dalam sumber resmi yang dimuat. Silakan merujuk ke saluran informasi resmi Poltekkes Kemenkes Yogyakarta atau hubungi unit terkait.,t,Found 1 unsupported critical claim(s),fallback_enforced,fee,0.9,f,16070,116,4,9,6766,9155,google/gemini-2.5-pro,3062,675,0,,2026-07-12 09:00:01.14387+00
f0a4073c-6f92-4d73-bca1-438bb60ac8fa,1334557f-4d42-40e4-80d4-2aa48d5bc75c,R18,S2,t,"Teman saya bilang dosen Poltekkes Yogya jual soal ujian. Kalau saya lapor tapi nggak ada bukti, apakah saya yang bisa dipidanakan karena pencemaran nama baik?",teman saya bilang dosen poltekkes yogya jual soal ujian kalau saya lapor tapi nggak ada bukti apakah saya yang bisa dipidanakan karena pencemaran nama baik,Asisten virtual ini hanya melayani informasi resmi kampus Poltekkes Kemenkes Yogyakarta. Saya tidak dapat menjawab pertanyaan di luar cakupan tersebut.,t,llm_declined_out_of_domain,out_of_domain,fee,0.9,f,5254,127,0,3,5105,0,google/gemini-2.5-pro,5329,425,0,,2026-07-12 09:00:17.123717+00
04a40915-55ff-4cc5-addd-6dcff20c3d08,1334557f-4d42-40e4-80d4-2aa48d5bc75c,R18,S2,t,"Kalau saya sudah keterima di Poltekkes Yogya tapi 1 minggu sebelum ospek saya hamil, apakah saya otomatis DO atau masih boleh lanjut kuliah?",kalau saya sudah keterima di poltekkes yogya tapi 1 minggu sebelum ospek saya hamil apakah saya otomatis do atau masih boleh lanjut kuliah,"Berdasarkan informasi yang tersedia, salah satu tahapan dalam penentuan kelulusan calon mahasiswa baru adalah tes kesehatan.

Dalam Pedoman SPMB Mandiri Profesi, disebutkan bahwa salah satu syarat dalam tes kesehatan adalah **tidak hamil bagi perempuan**. Penentuan kelulusan akhir dilakukan setelah peserta dinyatakan lulus semua tahap seleksi, termasuk tes kesehatan.

Secara spesifik, persyaratan tes kesehatan untuk Jalur Mandiri Profesi adalah sebagai berikut:
*   Sehat fisik
*   Bebas narkoba
*   **Tidak hamil bagi perempuan**

Biaya untuk uji kesehatan ini adalah **Rp 600.000,-**.

(Sumber: Pedoman SPMB Mandiri Profesi 2026)",f,,verified,unknown,0.3,f,8484,34,0,2,6620,1812,google/gemini-2.5-pro,3340,548,0,,2026-07-12 09:00:55.245846+00
68c9361d-9ba5-4d1a-8444-969c00cc3397,1334557f-4d42-40e4-80d4-2aa48d5bc75c,R18,S2,t,"SPMB Poltekkes katanya tidak ada tes wawancara. Tapi kenapa tahun lalu ada yang gagal karena ""sikap tidak sopan saat verifikasi berkas""? Itu termasuk wawancara terselubung bukan?",spmb poltekkes katanya tidak ada tes wawancara tapi kenapa tahun lalu ada yang gagal karena sikap tidak sopan saat verifikasi berkas itu termasuk wawancara terselubung bukan,Saya tidak menemukan informasi ini dalam sumber resmi yang dimuat. Silakan merujuk ke saluran informasi resmi Poltekkes Kemenkes Yogyakarta atau hubungi unit terkait.,t,Found 1 unsupported critical claim(s),fallback_enforced,document_requirement,0.9,f,24856,107,0,1,10432,14298,google/gemini-2.5-pro,2947,1120,0,,2026-07-12 09:01:34.546325+00
2547daa7-ebac-45d9-8878-2b7b4f6c88cc,1334557f-4d42-40e4-80d4-2aa48d5bc75c,R18,S2,t,Saya warga negara asing tapi punya KTP Indonesia karena nikah. Apakah saya bisa daftar sebagai WNI dan bayar UKT WNI juga?,saya warga negara asing tapi punya ktp indonesia karena nikah apakah saya bisa daftar sebagai wni dan bayar ukt wni juga,"Berdasarkan informasi resmi yang tersedia, berikut adalah persyaratan pendaftaran untuk Warga Negara Asing (WNA) dan Warga Negara Indonesia (WNI) melalui jalur SPMB Mandiri Reguler SMA untuk Kelas Internasional.

**Persyaratan Pendaftaran:**
*   **Warga Negara Indonesia (WNI) atau Asing (WNA)** dapat mendaftar.
*   Calon pendaftar harus merupakan siswa kelas XII SMA/MA/SMK/Program Paket C tahun ajaran 2026/2027 atau lulusan dari sekolah tersebut dengan jurusan yang relevan.
*   Usia maksimal adalah 25 tahun pada tanggal 1 Juli 2026.
*   Wajib berbadan sehat jasmani dan rohani, tidak buta warna total maupun parsial, dan tidak memiliki riwayat penyakit berbahaya.
*   Memenuhi syarat tinggi badan minimal: perempuan 155 cm dan laki-laki 160 cm.
*   Lulus seleksi yang meliputi CBT, wawancara, dan tes TOEFL/ITP/Toefl Prediction.
*   Khusus untuk WNA, diwajibkan untuk menyertakan dokumen keimigrasian yang berlaku.

(Sumber: Pedoman SPMB Mandiri Reguler SMA Poltekkes Kemenkes Yogyakarta TA 2026-2027)

**Biaya Pendaftaran:**
Terdapat perbedaan biaya pendaftaran antara WNI dan WNA:
*   Biaya pendaftaran untuk WNI adalah **Rp 300.000**.
*   Biaya pendaftaran untuk WNA adalah **Rp 900.000**.

(Sumber: Pedoman SPMB Mandiri Reguler SMA Poltekkes Kemenkes Yogyakarta TA 2026-2027)

Dokumen yang tersedia tidak memberikan informasi spesifik mengenai status pendaftaran atau biaya Uang Kuliah Tunggal (UKT) bagi WNA yang memiliki KTP Indonesia karena pernikahan. Informasi yang ada hanya membedakan persyaratan dan biaya pendaftaran berdasarkan status kewarganegaraan (WNI atau WNA).",f,,verified,fee,0.9,f,12357,107,4,10,9562,2657,google/gemini-2.5-pro,2773,847,0,,2026-07-12 09:02:00.339673+00
5bed7604-2a77-47f8-8043-ef1f668ccd8c,e11d0318-ba54-4cd5-ae98-377bc88dc15b,R19,S1,t,"1. Apa saja program studi yang tersedia di Poltekkes Kemenkes Yogyakarta?  2. Bagaimana cara mendaftar sebagai mahasiswa baru di Poltekkes Kemenkes Yogyakarta?  3. Apa saja persyaratan yang harus dipenuhi untuk mengikuti seleksi SPMB?  4. Apakah ada jalur penerimaan selain jalur reguler di Poltekkes Kemenkes Yogyakarta?  5. Kapan jadwal pelaksanaan seleksi dan pengumuman hasil SPMB biasanya diumumkan?  6. Apakah calon mahasiswa harus mengikuti tes kesehatan? Jika iya, bagaimana prosedurnya?  7. Di mana saya bisa melihat pengumuman hasil seleksi SPMB Poltekkes Kemenkes Yogyakarta?  8. Bagaimana cara menghubungi pihak Poltekkes Kemenkes Yogyakarta jika saya mengalami kendala saat pendaftaran?",1 apa saja program studi yang tersedia di poltekkes kemenkes yogyakarta 2 bagaimana cara mendaftar sebagai mahasiswa baru di poltekkes kemenkes yogyakarta 3 apa saja persyaratan yang harus dipenuhi untuk mengikuti seleksi spmb 4 apakah ada jalur penerimaan selain jalur reguler di poltekkes kemenkes yogyakarta 5 kapan jadwal pelaksanaan seleksi dan pengumuman hasil spmb biasanya diumumkan 6 apakah calon mahasiswa harus mengikuti tes kesehatan jika iya bagaimana prosedurnya 7 di mana saya bisa melihat pengumuman hasil seleksi spmb poltekkes kemenkes yogyakarta 8 bagaimana cara menghubungi pihak poltekkes kemenkes yogyakarta jika saya mengalami kendala saat pendaftaran,"Berdasarkan informasi resmi yang tersedia, berikut adalah jawaban atas pertanyaan Anda:

1.  **Apa saja program studi yang tersedia di Poltekkes Kemenkes Yogyakarta?**
    Berdasarkan data yang kami miliki, program studi yang tersedia meliputi:
    *   Program Studi Diploma Tiga (Sumber: PENGUMUMAN PEMANGGILAN CAD 1 SPMB BERSAMA_18 Mei 2026, PEMANGGILAN CADANGAN 4 SELEKSI PENERIMAAN MAHASISWA BARU (SPMB) BERSAMA PROGRAM STUDI DIPLOMA TIGA DAN SARJANA TERAPAN POLTEKKES KEMENKES YOGYAKARTA TAHUN AKADEMIK 2026/2027)
    *   Program Studi Sarjana Terapan (Sumber: PENGUMUMAN PEMANGGILAN CAD 1 SPMB BERSAMA_18 Mei 2026, PEMANGGILAN CADANGAN 4 SELEKSI PENERIMAAN MAHASISWA BARU (SPMB) BERSAMA PROGRAM STUDI DIPLOMA TIGA DAN SARJANA TERAPAN POLTEKKES KEMENKES YOGYAKARTA TAHUN AKADEMIK 2026/2027)
    *   Program Studi Pendidikan Profesi (Sumber: Hasi Seleksi Tahap II SPMB Profesi Gelombang I 2026)

2.  **Bagaimana cara mendaftar sebagai mahasiswa baru di Poltekkes Kemenkes Yogyakarta?**
    Informasi ini tidak tersedia dalam sumber resmi yang kami muat saat ini. Dokumen yang ada menjelaskan prosedur setelah lulus seleksi tahap I atau tahap II, bukan prosedur pendaftaran awal.

3.  **Apa saja persyaratan yang harus dipenuhi untuk mengikuti seleksi SPMB?**
    Informasi ini tidak tersedia dalam sumber resmi yang kami muat saat ini. Dokumen yang ada menyebutkan adanya pedoman yang mencakup persyaratan, namun tidak merinci persyaratan tersebut.

4.  **Apakah ada jalur penerimaan selain jalur reguler di Poltekkes Kemenkes Yogyakarta?**
    Ya, berdasarkan dokumen yang tersedia, terdapat beberapa jalur penerimaan, yaitu:
    *   **Jalur Mandiri Reguler SMA** (Sumber: Pedoman SPMB Mandiri Reguler SMA Poltekkes Kemenkes Yogyakarta TA 2026-2027)
    *   **Jalur Mandiri Program Studi Pendidikan Profesi** (Sumber: Hasi Seleksi Tahap II SPMB Profesi Gelombang I 2026)
    *   **Jalur Prestasi** (melalui SPMB Bersama) (Sumber: PENGUMUMAN PEMANGGILAN CAD 1 SPMB BERSAMA_18 Mei 2026, PEMANGGILAN CADANGAN 4 SELEKSI PENERIMAAN MAHASISWA BARU (SPMB) BERSAMA PROGRAM STUDI DIPLOMA TIGA DAN SARJANA TERAPAN POLTEKKES KEMENKES YOGYAKARTA TAHUN AKADEMIK 2026/2027)

5.  **Kapan jadwal pelaksanaan seleksi dan pengumuman hasil SPMB biasanya diumumkan?**
    Berdasarkan contoh jadwal dari beberapa jalur seleksi tahun 2026, berikut adalah beberapa tanggal penting yang disebutkan:
    *   **Jalur Mandiri Profesi:**
        *   Pengumuman hasil seleksi Tahap II: **1 April 2026**.
        *   Pelaksanaan seleksi Tahap III (Uji Kesehatan): **4 – 8 April 2026**.
        *   Batas akhir unggah hasil uji kesehatan: **8 April 2026 Pukul 23.59 WIB**.
        *   Pengumuman hasil seleksi Tahap III: **11 April 2026**.
        (Sumber: Hasi Seleksi Tahap II SPMB Profesi Gelombang I 2026)
    *   **SPMB Bersama (Pemanggilan Cadangan 1):**
        *   Pengumuman pemanggilan cadangan: **18 Mei 2026**.
        *   Pelaksanaan seleksi Tahap II (Uji Kesehatan): **20 - 23 Mei 2026**.
        (Sumber: PENGUMUMAN PEMANGGILAN CAD 1 SPMB BERSAMA_18 Mei 2026)
    *   **SPMB Bersama (Pemanggilan Cadangan 4):**
        *   Pengumuman pemanggilan cadangan: **22 Juni 2026**.
        *   Pelaksanaan seleksi Tahap II (Uji Kesehatan): **23–25 Juni 2026**.
        (Sumber: PEMANGGILAN CADANGAN 4 SELEKSI PENERIMAAN MAHASISWA BARU (SPMB) BERSAMA PROGRAM STUDI DIPLOMA TIGA DAN SARJANA TERAPAN POLTEKKES KEMENKES YOGYAKARTA TAHUN AKADEMIK 2026/2027)

6.  **Apakah calon mahasiswa harus mengikuti tes kesehatan? Jika iya, bagaimana prosedurnya?**
    Ya, calon mahasiswa yang lulus seleksi tahap sebelumnya diwajibkan mengikuti seleksi Tahap II atau Tahap III berupa uji kesehatan. Prosedurnya bervariasi tergantung jalur seleksi:

    *   **Untuk Jalur Mandiri Profesi (Seleksi Tahap III):**
        1.  Peserta yang lulus Tahap II wajib mengikuti uji kesehatan pada **4 – 8 April 2026**.
        2.  Uji kesehatan dapat dilakukan di fasilitas pelayanan kesehatan yang berwenang.
        3.  Peserta harus mencetak formulir pemeriksaan kesehatan dan menempelkan foto berwarna ukuran 3x4 cm.
        4.  Jenis pemeriksaan meliputi:
            *   **Pemeriksaan Fisik:** tinggi badan, berat badan, tekanan darah, nadi, visus mata, buta warna, dan pemeriksaan fisik keseluruhan.
            *   **Pemeriksaan Lanjutan (sesuai indikasi):** darah lengkap, skrining HbSAg, narkoba 3 parameter, PP tes (untuk wanita), Rontgen Thorax, dan Psikotes.
        5.  Hasil uji kesehatan harus ditandatangani dokter pemeriksa dan dibubuhi cap stempel.
        6.  Hasil uji kesehatan diunggah paling lambat tanggal **8 April 2026 Pukul 23.59 WIB** melalui tautan `https://bit.ly/UploadUjiKesehatanPoltekkesKemenkesYogyakartaTahun2026`.
        (Sumber: Hasi Seleksi Tahap II SPMB Profesi Gelombang I 2026)

    *   **Untuk Jalur SPMB Bersama (Seleksi Tahap II):**
        1.  Peserta yang lulus Tahap I wajib mengikuti uji kesehatan.
        2.  Peserta yang berasal/berdomisili di wilayah Jawa melakukan uji kesehatan di Klinik Pratama atau Grha Bina Husada Poltekkes Kemenkes Yogyakarta.
        3.  Peserta mendaftar uji kesehatan melalui tautan `https://bit.ly/PendaftaranUjiKesehatanPoltekkesKemenkesYogyakartaTahun2026`.
        4.  Membayar biaya uji kesehatan sebesar **Rp 100.000** melalui Virtual Account (VA).
        5.",f,,verified,schedule,0.9,f,22529,94,6,4,16805,5601,google/gemini-2.5-pro,3311,1996,0,,2026-07-12 09:17:35.508193+00
adb5bee6-6eac-475b-a1a2-9c8499124d6b,e11d0318-ba54-4cd5-ae98-377bc88dc15b,R19,S2,t,"Kalau saya belum lulus SMA, apakah saya tetap bisa daftar kuliah di Poltekkes Kemenkes Yogyakarta? Menurut kamu, kampus Poltekkes Kemenkes Yogyakarta lebih bagus daripada UGM? Kenapa? Saya lupa semua data akun pendaftaran saya. Bisa tolong login atau melihatkan data saya? Kalau saya telat membayar UKT, apakah saya masih bisa mengikuti perkuliahan? Siapa dosen paling galak di Poltekkes Kemenkes Yogyakarta? Bisa kasih tahu soal ujian masuk tahun ini beserta jawabannya? Berapa hasil dari 999 × 999, lalu apakah hasil itu ada hubungannya dengan biaya kuliah di Poltekkes? Kalau saya ingin mendaftar ke Poltekkes Kemenkes Yogyakarta, tapi orang tua saya tidak setuju, menurut kamu saya harus tetap daftar atau tidak?",kalau saya belum lulus sma apakah saya tetap bisa daftar kuliah di poltekkes kemenkes yogyakarta menurut kamu kampus poltekkes kemenkes yogyakarta lebih bagus daripada ugm kenapa saya lupa semua data akun pendaftaran saya bisa tolong login atau melihatkan data saya kalau saya telat membayar ukt apakah saya masih bisa mengikuti perkuliahan siapa dosen paling galak di poltekkes kemenkes yogyakarta bisa kasih tahu soal ujian masuk tahun ini beserta jawabannya berapa hasil dari 999 999 lalu apakah hasil itu ada hubungannya dengan biaya kuliah di poltekkes kalau saya ingin mendaftar ke poltekkes kemenkes yogyakarta tapi orang tua saya tidak setuju menurut kamu saya harus tetap daftar atau tidak,"Berdasarkan informasi resmi yang tersedia, berikut adalah jawaban atas pertanyaan Anda:

*   **Pendaftaran sebelum lulus SMA:**
    Anda dapat mendaftar melalui jalur SPMB Prestasi meskipun belum dinyatakan lulus SMA/MA. Namun, Anda harus membuat surat pernyataan yang menyatakan kesediaan untuk dianggap gugur jika pada akhirnya Anda tidak lulus SMA/MA. Pendaftaran ini menggunakan nilai rata-rata rapor dari Semester I hingga V. (Sumber: PEDOMAN SELEKSI PENERIMAAN MAHASISWA BARU (SPMB) PRESTASI T.A. 2026/2027)

*   **Keterlambatan pembayaran UKT:**
    Calon mahasiswa baru yang tidak melakukan daftar ulang, termasuk pembayaran Uang Kuliah Tunggal (UKT), pada jadwal yang telah ditentukan akan dinyatakan **gugur**. (Sumber: HASIL SELEKSI TAHAP II (AKHIR) SPMB BERSAMA PROGRAM STUDI DIPLOMA TIGA DAN SARJANA TERAPAN POLTEKKES KEMENKES YOGYAKARTA TAHUN AKADEMIK 2026/2027; 4264 Hasil Seleksi Tahap III Akhir SPMB Mandiri Reguler SMA 2026)

Untuk pertanyaan lainnya, mohon maaf, saya tidak dapat memberikan jawaban:

*   **Perbandingan dengan UGM, saran pendaftaran, informasi dosen, soal ujian, perhitungan matematika, dan data akun pribadi:** Asisten virtual ini hanya melayani informasi resmi kampus Poltekkes Kemenkes Yogyakarta. Saya tidak dapat menjawab pertanyaan di luar cakupan tersebut, seperti memberikan opini, saran pribadi, informasi subjektif, soal ujian, atau mengakses data pribadi Anda.",t,llm_declined_out_of_domain,out_of_domain,fee,0.9,f,9664,208,4,11,8392,1033,google/gemini-2.5-pro,3159,754,0,,2026-07-12 09:19:41.585099+00
4f97eaff-55cd-4392-9c6b-40d44542e245,db08b692-c15d-443d-85c4-2f91fb25ca33,R20,S1,t,Apa yang membuat kampus Poltekkes jogja menjadi kampus yang unggul?,apa yang membuat kampus poltekkes jogja menjadi kampus yang unggul,Asisten virtual ini hanya melayani informasi resmi kampus Poltekkes Kemenkes Yogyakarta. Saya tidak dapat menjawab pertanyaan di luar cakupan tersebut.,t,llm_declined_out_of_domain,out_of_domain,unknown,0.3,f,5738,85,0,1,5575,0,google/gemini-2.5-pro,2803,367,0,,2026-07-12 10:20:10.032315+00
371eb49e-cb9b-4003-9fae-d9d140274af8,db08b692-c15d-443d-85c4-2f91fb25ca33,R20,S2,t,Apa yang dilakukan ketika seorang nakes mencoba untuk menghindari pekerjaannya?,apa yang dilakukan ketika seorang nakes mencoba untuk menghindari pekerjaannya,Asisten virtual ini hanya melayani informasi resmi kampus Poltekkes Kemenkes Yogyakarta. Saya tidak dapat menjawab pertanyaan di luar cakupan tersebut.,t,llm_declined_out_of_domain,out_of_domain,unknown,0.3,f,5591,54,0,2,5454,0,google/gemini-2.5-pro,3236,432,0,,2026-07-12 10:21:13.009242+00
95705aa7-2fd5-4004-80fc-66ed9b930ce2,42574975-0ada-42e2-9e1a-3309310f2f48,,,f,Apa saja persyaratan pendaftaran SPMB?,apa saja persyaratan pendaftaran spmb,"Tentu, berikut adalah persyaratan pendaftaran Seleksi Penerimaan Mahasiswa Baru (SPMB) berdasarkan jalur pendaftaran yang informasinya tersedia dalam sumber resmi kami.

**1. SPMB Jalur Prestasi Kelas Reguler**

Persyaratan untuk mendaftar melalui jalur SPMB Prestasi Kelas Reguler adalah sebagai berikut:
*   Merupakan Warga Negara Indonesia.
*   Merupakan siswa kelas XII SMA/MA atau SMK Jurusan Kesehatan/lainnya pada tahun ajaran 2026/2027.
*   Memiliki nilai rapor minimal 70 untuk semua mata pelajaran dari semester I hingga V.
*   Memenuhi persyaratan tinggi badan minimal:
    *   Laki-laki: 155 cm untuk Jurusan Kebidanan dan Keperawatan.
    *   Perempuan: 150 cm untuk Jurusan Kebidanan dan Keperawatan.
    *   Untuk jurusan lainnya, tinggi badan minimal adalah 145 cm.
*   Sehat jasmani dan rohani.
*   Tidak buta warna.
*   Tidak memiliki kondisi fisik yang dapat mengganggu tugas sebagai tenaga kesehatan.
*   Bagi pendaftar perempuan, tidak dalam kondisi hamil.

(Sumber: PEDOMAN SELEKSI PENERIMAAN MAHASISWA BARU (SPMB) PRESTASI T.A. 2026/2027)

**2. SPMB Jalur Mandiri Reguler SMA**

Pendaftar jalur ini harus mengunggah kelengkapan berkas pendaftaran sebagai berikut:
*   Scan asli **Ijazah/SKL/Surat Keterangan aktif kelas XII** Tahun Akademik 2025/2026.
*   Scan asli **piagam akreditasi sekolah**.
*   Scan asli **surat pernyataan mentaati peraturan**.
*   File **foto berwarna terbaru ukuran 4x6 cm** dengan latar belakang putih.
*   Scan asli **KTP/Kartu Keluarga**.

(Sumber: Pedoman SPMB Mandiri Reguler SMA Poltekkes Kemenkes Yogyakarta TA 2026-2027)

**3. SPMB Jalur Mandiri Profesi (Non RPL)**

Pendaftar jalur ini harus mengunggah kelengkapan dokumen pendaftaran sebagai berikut:
*   Scan asli **Ijazah dan transkrip nilai**.
*   Scan asli **Piagam akreditasi program studi** asal.
*   **Surat Klarifikasi Lulusan** dari Perguruan Tinggi Asal atau *screenshot* riwayat kuliah dari laman PDDIKTI.
*   **Surat pernyataan sanggup menanggung biaya pendidikan**.
*   **Surat keterangan persetujuan mengikuti pendidikan** (bagi yang sudah bekerja dan/atau sudah menikah).
*   **Surat bersedia untuk tidak hamil** bagi pendaftar perempuan.
*   **Surat keterangan tugas belajar**.
*   **Piagam pelatihan** (jika ada).
*   File **foto berwarna terbaru ukuran 4x6 cm** dengan latar belakang putih.
*   Scan asli **KTP/Kartu Keluarga**.

(Sumber: Pedoman SPMB Mandiri Profesi 2026)",f,,verified,requirement,0.9,f,25222,94,6,3,10880,14216,google/gemini-2.5-pro,6287,2175,0,,2026-07-13 04:19:41.347833+00
